;Identifiant du compteur;Nom du compteur;Identifiant du site de comptage;Nom du site de comptage;Comptage horaire;Date et heure de comptage;Date d'installation du site de comptage;Coordonnées géographiques;mois_annee_comptage;date_heure;annee;mois;jour;jour_sem;heure;Saisons;Lat;Lon;code_postal;degrés;pluie%;vent_kmh;coco
7879;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;6.0;2022-11-22T05:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-22 05:00:00;2022;11;22;1;5;automne;48.83504;2.33314;75014;6.3;87.0;16.6;Pluie
7880;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;45.0;2022-12-09T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-09 14:00:00;2022;12;9;4;14;automne;48.83504;2.33314;75014;3.2;76.0;9.4;Nuageux
7881;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;96.0;2022-11-16T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-16 10:00:00;2022;11;16;2;10;automne;48.83504;2.33314;75014;11.3;89.0;16.6;Nuageux
7882;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;313.0;2022-11-22T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-22 08:00:00;2022;11;22;1;8;automne;48.83504;2.33314;75014;6.9;87.0;18.4;Pluie
7883;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;63.0;2022-12-09T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-09 15:00:00;2022;12;9;4;15;automne;48.83504;2.33314;75014;3.2;74.0;11.2;Nuageux
7884;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;79.0;2022-11-16T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-16 13:00:00;2022;11;16;2;13;automne;48.83504;2.33314;75014;13.3;75.0;20.5;Nuageux
7885;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;92.0;2022-11-22T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-22 10:00:00;2022;11;22;1;10;automne;48.83504;2.33314;75014;8.6;81.0;18.4;Nuageux
7886;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;30.0;2022-12-09T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-09 21:00:00;2022;12;9;4;21;automne;48.83504;2.33314;75014;2.2;85.0;7.6;Nuageux
7887;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;48.0;2022-11-16T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-16 15:00:00;2022;11;16;2;15;automne;48.83504;2.33314;75014;12.6;88.0;14.8;Pluie
7888;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;88.0;2022-11-22T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-22 11:00:00;2022;11;22;1;11;automne;48.83504;2.33314;75014;9.7;74.0;24.1;Nuageux
7889;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-12-09T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-09 23:00:00;2022;12;9;4;23;automne;48.83504;2.33314;75014;1.2;88.0;3.6;Nuageux
7890;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;55.0;2022-11-16T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-16 16:00:00;2022;11;16;2;16;automne;48.83504;2.33314;75014;12.1;92.0;20.5;Pluie
7891;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;68.0;2022-11-22T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-22 12:00:00;2022;11;22;1;12;automne;48.83504;2.33314;75014;10.7;69.0;18.4;Nuageux
7892;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-12-10T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 00:00:00;2022;12;10;5;0;automne;48.83504;2.33314;75014;1.2;88.0;5.4;Nuageux
7893;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;15.0;2022-11-16T22:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-16 22:00:00;2022;11;16;2;22;automne;48.83504;2.33314;75014;12.5;91.0;20.5;Pluie
7894;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;12.0;2022-11-22T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-22 23:00:00;2022;11;22;1;23;automne;48.83504;2.33314;75014;7.1;84.0;7.6;Clair
7895;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;45.0;2022-12-10T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 08:00:00;2022;12;10;5;8;automne;48.83504;2.33314;75014;2.0;84.0;3.6;Nuageux
7896;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;4.0;2022-11-16T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-16 23:00:00;2022;11;16;2;23;automne;48.83504;2.33314;75014;12.2;89.0;22.3;Pluie
7897;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;6.0;2022-11-23T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 02:00:00;2022;11;23;2;2;automne;48.83504;2.33314;75014;5.7;93.0;9.4;Clair
7898;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;78.0;2022-12-10T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 09:00:00;2022;12;10;5;9;automne;48.83504;2.33314;75014;2.5;82.0;5.4;Nuageux
7899;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-11-17T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 00:00:00;2022;11;17;3;0;automne;48.83504;2.33314;75014;12.3;85.0;25.9;Pluie
7900;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-11-23T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 03:00:00;2022;11;23;2;3;automne;48.83504;2.33314;75014;6.2;92.0;13.0;Clair
7901;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;63.0;2022-12-10T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 11:00:00;2022;12;10;5;11;automne;48.83504;2.33314;75014;3.2;78.0;7.6;Nuageux
7902;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;7.0;2022-11-17T01:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 01:00:00;2022;11;17;3;1;automne;48.83504;2.33314;75014;12.7;79.0;25.9;Nuageux
7903;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;118.0;2022-11-23T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 07:00:00;2022;11;23;2;7;automne;48.83504;2.33314;75014;7.4;93.0;14.8;Nuageux
7904;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;99.0;2022-12-10T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 13:00:00;2022;12;10;5;13;automne;48.83504;2.33314;75014;3.9;73.0;7.6;Nuageux
7905;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-11-17T04:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 04:00:00;2022;11;17;3;4;automne;48.83504;2.33314;75014;12.3;72.0;18.4;Nuageux
7906;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;312.0;2022-11-23T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 08:00:00;2022;11;23;2;8;automne;48.83504;2.33314;75014;7.1;92.0;18.4;Pluie
7907;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;118.0;2022-12-10T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 14:00:00;2022;12;10;5;14;automne;48.83504;2.33314;75014;3.7;75.0;5.4;Nuageux
7908;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-11-17T05:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 05:00:00;2022;11;17;3;5;automne;48.83504;2.33314;75014;11.1;81.0;16.6;Nuageux
7909;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;74.0;2022-11-23T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 16:00:00;2022;11;23;2;16;automne;48.83504;2.33314;75014;10.7;76.0;9.4;Clair
7910;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;96.0;2022-12-10T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 15:00:00;2022;12;10;5;15;automne;48.83504;2.33314;75014;3.5;76.0;7.6;Nuageux
7911;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;82.0;2022-11-17T11:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 11:00:00;2022;11;17;3;11;automne;48.83504;2.33314;75014;12.6;78.0;18.4;Nuageux
7912;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;94.0;2022-11-23T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 17:00:00;2022;11;23;2;17;automne;48.83504;2.33314;75014;9.7;80.0;11.2;Clair
7913;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;81.0;2022-12-10T19:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 19:00:00;2022;12;10;5;19;automne;48.83504;2.33314;75014;0.5;88.0;7.6;Clair
7914;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;88.0;2022-11-17T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 12:00:00;2022;11;17;3;12;automne;48.83504;2.33314;75014;13.3;67.0;24.1;Clair
7915;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-11-23T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 21:00:00;2022;11;23;2;21;automne;48.83504;2.33314;75014;8.7;83.0;11.2;Clair
7916;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;25.0;2022-12-10T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 20:00:00;2022;12;10;5;20;automne;48.83504;2.33314;75014;-0.1;92.0;9.4;Clair
7917;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;67.0;2022-11-17T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 14:00:00;2022;11;17;3;14;automne;48.83504;2.33314;75014;13.6;66.0;11.2;Clair
7918;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;23.0;2022-11-23T22:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-23 22:00:00;2022;11;23;2;22;automne;48.83504;2.33314;75014;9.2;81.0;16.6;Clair
7919;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;10.0;2022-12-10T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 21:00:00;2022;12;10;5;21;automne;48.83504;2.33314;75014;-0.2;93.0;7.6;Clair
7920;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;77.0;2022-11-17T15:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 15:00:00;2022;11;17;3;15;automne;48.83504;2.33314;75014;13.4;66.0;16.6;Clair
7921;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;4.0;2022-11-24T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 02:00:00;2022;11;24;3;2;automne;48.83504;2.33314;75014;9.4;78.0;16.6;Nuageux
7922;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;19.0;2022-12-10T22:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 22:00:00;2022;12;10;5;22;automne;48.83504;2.33314;75014;-1.3;94.0;10.8;Clair
7923;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;122.0;2022-11-17T19:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 19:00:00;2022;11;17;3;19;automne;48.83504;2.33314;75014;11.6;80.0;11.2;Nuageux
7924;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-11-24T03:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 03:00:00;2022;11;24;3;3;automne;48.83504;2.33314;75014;9.0;84.0;13.0;Clair
7925;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;16.0;2022-12-10T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-10 23:00:00;2022;12;10;5;23;automne;48.83504;2.33314;75014;-0.5;93.0;7.6;Clair
7926;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;54.0;2022-11-17T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 20:00:00;2022;11;17;3;20;automne;48.83504;2.33314;75014;10.5;86.0;7.6;Nuageux
7927;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-11-24T04:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 04:00:00;2022;11;24;3;4;automne;48.83504;2.33314;75014;8.7;85.0;13.0;Clair
7928;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;3.0;2022-12-11T04:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 04:00:00;2022;12;11;6;4;automne;48.83504;2.33314;75014;-1.7;94.0;7.6;Clair
7929;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-11-17T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-17 21:00:00;2022;11;17;3;21;automne;48.83504;2.33314;75014;10.3;81.0;11.2;Nuageux
7930;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;9.0;2022-11-24T06:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 06:00:00;2022;11;24;3;6;automne;48.83504;2.33314;75014;7.6;89.0;9.4;Clair
7931;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-12-11T05:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 05:00:00;2022;12;11;6;5;automne;48.83504;2.33314;75014;-1.9;94.0;11.2;Clair
7932;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-11-18T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 00:00:00;2022;11;18;4;0;automne;48.83504;2.33314;75014;9.6;84.0;14.8;Nuageux
7933;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;92.0;2022-11-24T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 12:00:00;2022;11;24;3;12;automne;48.83504;2.33314;75014;11.8;76.0;14.8;Nuageux
7934;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;11.0;2022-12-11T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 08:00:00;2022;12;11;6;8;automne;48.83504;2.33314;75014;-2.2;93.0;7.6;Clair
7935;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;116.0;2022-11-18T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 07:00:00;2022;11;18;4;7;automne;48.83504;2.33314;75014;7.6;90.0;14.8;Clair
7936;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;72.0;2022-11-24T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 16:00:00;2022;11;24;3;16;automne;48.83504;2.33314;75014;11.9;81.0;16.6;Clair
7937;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;63.0;2022-12-11T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 12:00:00;2022;12;11;6;12;automne;48.83504;2.33314;75014;-0.6;82.0;11.2;Clair
7938;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;348.0;2022-11-18T08:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 08:00:00;2022;11;18;4;8;automne;48.83504;2.33314;75014;7.7;90.0;9.4;Clair
7939;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;111.0;2022-11-24T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 17:00:00;2022;11;24;3;17;automne;48.83504;2.33314;75014;11.9;82.0;13.0;Clair
7940;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;73.0;2022-12-11T16:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 16:00:00;2022;12;11;6;16;automne;48.83504;2.33314;75014;-0.6;80.0;11.2;Clair
7941;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;229.0;2022-11-18T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 09:00:00;2022;11;18;4;9;automne;48.83504;2.33314;75014;8.7;86.0;13.0;Clair
7942;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;151.0;2022-11-24T18:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 18:00:00;2022;11;24;3;18;automne;48.83504;2.33314;75014;11.6;84.0;14.8;Nuageux
7943;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;42.0;2022-12-11T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 17:00:00;2022;12;11;6;17;automne;48.83504;2.33314;75014;-1.3;86.0;11.2;Clair
7944;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;115.0;2022-11-18T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 10:00:00;2022;11;18;4;10;automne;48.83504;2.33314;75014;10.3;80.0;14.8;Nuageux
7945;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;70.0;2022-11-24T20:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 20:00:00;2022;11;24;3;20;automne;48.83504;2.33314;75014;10.8;87.0;14.8;Pluie
7946;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;15.0;2022-12-11T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 21:00:00;2022;12;11;6;21;automne;48.83504;2.33314;75014;-1.9;89.0;9.4;Nuageux
7947;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;100.0;2022-11-18T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 12:00:00;2022;11;18;4;12;automne;48.83504;2.33314;75014;12.0;73.0;11.2;Clair
7948;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;17.0;2022-11-24T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-24 23:00:00;2022;11;24;3;23;automne;48.83504;2.33314;75014;10.6;88.0;16.6;Pluie
7949;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;4.0;2022-12-11T23:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-11 23:00:00;2022;12;11;6;23;automne;48.83504;2.33314;75014;-2.0;89.0;9.4;Nuageux
7950;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;90.0;2022-11-18T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 13:00:00;2022;11;18;4;13;automne;48.83504;2.33314;75014;12.2;70.0;14.8;Nuageux
7951;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-11-25T05:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-25 05:00:00;2022;11;25;4;5;automne;48.83504;2.33314;75014;8.1;95.0;7.6;Clair
7952;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-12-12T02:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-12 02:00:00;2022;12;12;0;2;automne;48.83504;2.33314;75014;-1.8;88.0;11.2;Nuageux
7953;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;119.0;2022-11-18T17:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 17:00:00;2022;11;18;4;17;automne;48.83504;2.33314;75014;10.3;76.0;5.4;Clair
7954;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;120.0;2022-11-25T07:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-25 07:00:00;2022;11;25;4;7;automne;48.83504;2.33314;75014;7.4;95.0;7.6;Clair
7955;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;10.0;2022-12-12T06:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-12 06:00:00;2022;12;12;0;6;automne;48.83504;2.33314;75014;-1.3;86.0;9.4;Nuageux
7956;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;139.0;2022-11-18T18:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 18:00:00;2022;11;18;4;18;automne;48.83504;2.33314;75014;9.7;78.0;7.6;Clair
7957;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;112.0;2022-11-25T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-25 09:00:00;2022;11;25;4;9;automne;48.83504;2.33314;75014;8.0;96.0;7.6;Nuageux
7958;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;77.0;2022-12-12T10:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-12 10:00:00;2022;12;12;0;10;automne;48.83504;2.33314;75014;-1.3;85.0;13.0;Nuageux
7959;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;47.0;2022-11-18T21:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-18 21:00:00;2022;11;18;4;21;automne;48.83504;2.33314;75014;8.4;81.0;7.6;Clair
7960;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;82.0;2022-11-25T13:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-25 13:00:00;2022;11;25;4;13;automne;48.83504;2.33314;75014;12.1;72.0;9.4;Nuageux
7961;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;74.0;2022-12-12T12:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-12 12:00:00;2022;12;12;0;12;automne;48.83504;2.33314;75014;-1.1;80.0;11.2;Clair
7962;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-11-19T00:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-19 00:00:00;2022;11;19;5;0;automne;48.83504;2.33314;75014;7.1;84.0;7.6;Clair
7963;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;87.0;2022-11-25T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-25 14:00:00;2022;11;25;4;14;automne;48.83504;2.33314;75014;12.0;71.0;9.4;Nuageux
7964;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;45.0;2022-12-12T14:00:00+01:00;2012-02-22;48.83504,2.33314;2022-12;2022-12-12 14:00:00;2022;12;12;0;14;automne;48.83504;2.33314;75014;-0.2;77.0;11.2;Clair
7965;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;102.0;2022-11-19T09:00:00+01:00;2012-02-22;48.83504,2.33314;2022-11;2022-11-19 09:00:00;2022;11;19;5;9;automne;48.83504;2.33314;75014;7.9;84.0;7.6;Clair
